trad_id,cust_id,time,amount,type_label,type
51080,30239,8/29/2010,314,正常,Normal
51081,40262,8/29/2010,0,赠送,Presented
51117,40199,8/30/2010,0,赠送,Presented
51118,10211,8/30/2010,143,正常,Normal
51119,10032,8/30/2010,0,赠送,Presented
51120,10070,8/30/2010,149,正常,Normal
51121,10234,8/30/2010,0,赠送,Presented
51122,10008,8/30/2010,149,正常,Normal
51123,10108,8/30/2010,209,正常,Normal
51124,40155,8/30/2010,149,正常,Normal
51128,40263,8/30/2010,0,赠送,Presented
51129,40107,8/30/2010,179,正常,Normal
51130,20182,8/30/2010,0,赠送,Presented
51131,40018,8/30/2010,143,正常,Normal
51132,20262,8/30/2010,0,赠送,Presented
51133,40120,8/30/2010,399,正常,Normal
51134,10023,8/30/2010,0,赠送,Presented
51135,10104,8/30/2010,150,正常,Normal
51147,30237,8/30/2010,149,正常,Normal
51148,30279,8/30/2010,0,赠送,Presented
51156,30189,8/30/2010,399,正常,Normal
51157,40076,8/30/2010,0,赠送,Presented
51188,40292,8/31/2010,0,赠送,Presented
51189,40296,8/31/2010,149.5,正常,Normal
51190,10088,8/31/2010,149.5,正常,Normal
51195,40121,8/31/2010,119,正常,Normal
51196,10117,8/31/2010,0,赠送,Presented
51197,20241,8/31/2010,149.5,正常,Normal
51229,30142,8/31/2010,0,赠送,Presented
51230,10050,8/31/2010,99,正常,Normal
51231,10080,8/31/2010,161,正常,Normal
51232,40074,8/31/2010,0,赠送,Presented
51233,30133,8/31/2010,150,正常,Normal
51265,30099,8/31/2010,149,正常,Normal
51266,40034,8/31/2010,0,赠送,Presented
51267,20211,8/31/2010,0,赠送,Presented
51268,10023,8/31/2010,179,正常,Normal
51271,10214,8/31/2010,150,正常,Normal
51272,10100,8/31/2010,0,赠送,Presented
51277,40005,8/31/2010,150,正常,Normal
51278,20054,8/31/2010,0,赠送,Presented
51281,20146,8/31/2010,-150,退货,returned_goods
51282,20192,8/31/2010,119,正常,Normal
51284,20269,8/31/2010,359,正常,Normal
51285,40192,8/31/2010,0,赠送,Presented
51288,40273,8/31/2010,119,正常,Normal
51289,30134,8/31/2010,0,赠送,Presented
51303,10156,8/31/2010,179,正常,Normal
51304,40089,8/31/2010,0,赠送,Presented
51315,10055,9/1/2010,119,正常,Normal
51316,20201,9/1/2010,0,赠送,Presented
51325,10289,9/1/2010,0,赠送,Presented
51326,40080,9/1/2010,119,正常,Normal
51327,20229,9/1/2010,0,赠送,Presented
51328,20138,9/1/2010,639,正常,Normal
51329,40091,9/1/2010,0,赠送,Presented
51330,40097,9/1/2010,271,正常,Normal
51358,10286,9/1/2010,149,正常,Normal
51359,10148,9/1/2010,0,赠送,Presented
51371,30245,9/1/2010,339,正常,Normal
51372,40214,9/1/2010,0,赠送,Presented
51373,30132,9/1/2010,399,正常,Normal
51374,30117,9/1/2010,0,赠送,Presented
51379,30161,9/1/2010,271,正常,Normal
51380,40052,9/1/2010,0,赠送,Presented
51421,10285,9/2/2010,0,赠送,Presented
51422,30101,9/2/2010,228,正常,Normal
51423,10211,9/2/2010,200,正常,Normal
51426,40030,9/2/2010,0,赠送,Presented
51427,20027,9/2/2010,221,正常,Normal
51428,10099,9/2/2010,137,正常,Normal
51429,40025,9/2/2010,0,赠送,Presented
51430,10264,9/2/2010,191,正常,Normal
51431,40074,9/2/2010,0,赠送,Presented
51432,10235,9/2/2010,149,正常,Normal
51433,40137,9/2/2010,0,赠送,Presented
51434,10076,9/2/2010,124,正常,Normal
51435,40151,9/2/2010,0,赠送,Presented
51436,30004,9/2/2010,150,正常,Normal
51437,40215,9/2/2010,0,赠送,Presented
51438,20226,9/2/2010,150,正常,Normal
51439,10208,9/2/2010,-399,退货,returned_goods
51440,40094,9/2/2010,399,正常,Normal
51449,40046,9/2/2010,0,赠送,Presented
51450,10283,9/2/2010,209,正常,Normal
51451,20257,9/2/2010,20,正常,Normal
51452,40284,9/2/2010,0,赠送,Presented
51453,20131,9/2/2010,195,正常,Normal
51454,20169,9/2/2010,0,赠送,Presented
51455,30191,9/2/2010,179,正常,Normal
51456,30228,9/2/2010,0,赠送,Presented
51457,20091,9/2/2010,239,正常,Normal
51461,30168,9/2/2010,-336,退货,returned_goods
51462,30193,9/2/2010,336,正常,Normal
51463,30215,9/2/2010,209,正常,Normal
51464,40228,9/2/2010,0,赠送,Presented
51465,30231,9/2/2010,0,赠送,Presented
51466,10217,9/2/2010,209,正常,Normal
51467,40126,9/2/2010,0,赠送,Presented
51468,10280,9/2/2010,209,正常,Normal
51471,10195,9/2/2010,351,正常,Normal
51472,20140,9/2/2010,0,赠送,Presented
51494,20104,9/3/2010,0,赠送,Presented
51495,20251,9/3/2010,149,正常,Normal
51499,20046,9/3/2010,0,赠送,Presented
51500,10062,9/3/2010,119,正常,Normal
51501,30165,9/3/2010,149,正常,Normal
51519,30100,9/3/2010,239,正常,Normal
51520,20172,9/3/2010,0,赠送,Presented
51521,30019,9/3/2010,224,正常,Normal
51522,10148,9/3/2010,0,赠送,Presented
51536,30284,9/3/2010,150,正常,Normal
51537,20128,9/3/2010,0,赠送,Presented
51580,20095,9/4/2010,209,正常,Normal
51581,10049,9/4/2010,0,赠送,Presented
51720,20291,9/6/2010,0,赠送,Presented
51721,40205,9/6/2010,209,正常,Normal
51722,20284,9/6/2010,239,正常,Normal
51723,20195,9/6/2010,0,赠送,Presented
51724,30282,9/6/2010,209,正常,Normal
51725,20286,9/6/2010,0,赠送,Presented
51726,10055,9/6/2010,124,正常,Normal
51727,40002,9/6/2010,0,赠送,Presented
51728,30128,9/6/2010,149,正常,Normal
51729,20085,9/6/2010,119,正常,Normal
51730,30099,9/6/2010,149,正常,Normal
51731,20257,9/6/2010,0,赠送,Presented
51732,10259,9/6/2010,149,正常,Normal
51733,40266,9/6/2010,281,正常,Normal
51734,20291,9/6/2010,149,正常,Normal
51735,30169,9/6/2010,0,赠送,Presented
51736,20084,9/6/2010,56,正常,Normal
51737,30056,9/6/2010,174,正常,Normal
51738,20060,9/6/2010,10,正常,Normal
51739,30060,9/6/2010,149,正常,Normal
51740,40243,9/6/2010,149,正常,Normal
51741,30111,9/6/2010,0,赠送,Presented
51742,30130,9/6/2010,0,赠送,Presented
51743,20151,9/6/2010,359,正常,Normal
51744,20102,9/6/2010,359,正常,Normal
51745,30048,9/6/2010,359,正常,Normal
51746,10216,9/6/2010,0,赠送,Presented
51747,10163,9/6/2010,124,正常,Normal
51748,20147,9/6/2010,224,正常,Normal
51749,20179,9/6/2010,351,正常,Normal
51750,30047,9/6/2010,0,赠送,Presented
51751,40168,9/6/2010,0,赠送,Presented
51752,10198,9/6/2010,150,正常,Normal
51753,30291,9/6/2010,0,赠送,Presented
51754,40073,9/6/2010,439,正常,Normal
51755,20060,9/6/2010,162,正常,Normal
51756,10116,9/6/2010,0,赠送,Presented
51757,30244,9/6/2010,249,正常,Normal
51758,10001,9/6/2010,150,正常,Normal
51769,20070,9/6/2010,0,赠送,Presented
51770,30202,9/6/2010,209,正常,Normal
51771,40041,9/6/2010,0,赠送,Presented
51772,20067,9/6/2010,179,正常,Normal
51773,20130,9/6/2010,209,正常,Normal
51774,20078,9/6/2010,0,赠送,Presented
51804,20099,9/7/2010,0,赠送,Presented
51805,30252,9/7/2010,305,正常,Normal
51812,10045,9/7/2010,149,正常,Normal
51813,20017,9/7/2010,0,赠送,Presented
51819,40238,9/7/2010,0,赠送,Presented
51820,30300,9/7/2010,240,正常,Normal
51830,30256,9/7/2010,0,赠送,Presented
51831,20219,9/7/2010,0,赠送,Presented
51832,40169,9/7/2010,150,正常,Normal
51844,30227,9/7/2010,-209,退货,returned_goods
51845,10016,9/7/2010,399,正常,Normal
51846,10130,9/7/2010,0,赠送,Presented
51855,30112,9/7/2010,0,赠送,Presented
51856,10086,9/7/2010,299,正常,Normal
51857,30280,9/7/2010,0,赠送,Presented
51921,40222,9/8/2010,0,赠送,Presented
51922,40294,9/8/2010,179,正常,Normal
51923,40114,9/8/2010,0,赠送,Presented
51924,20006,9/8/2010,0,赠送,Presented
51925,20295,9/8/2010,399,正常,Normal
51926,10036,9/8/2010,0,赠送,Presented
51927,30014,9/8/2010,399,正常,Normal
51928,30224,9/8/2010,0,赠送,Presented
51929,40190,9/8/2010,150,正常,Normal
51930,20121,9/8/2010,0,赠送,Presented
51939,20047,9/8/2010,0,赠送,Presented
51940,20178,9/8/2010,124,正常,Normal
51941,30280,9/8/2010,0,赠送,Presented
51945,40029,9/8/2010,0,赠送,Presented
51946,40087,9/8/2010,149.5,正常,Normal
51947,10043,9/8/2010,0,赠送,Presented
51948,30173,9/8/2010,149.5,正常,Normal
51953,10287,9/8/2010,0,赠送,Presented
51954,30062,9/8/2010,0,赠送,Presented
51955,20122,9/8/2010,150,正常,Normal
51975,20270,9/9/2010,80,正常,Normal
51976,20024,9/9/2010,0,赠送,Presented
51977,30206,9/9/2010,0,赠送,Presented
51978,20114,9/9/2010,80,正常,Normal
51979,10074,9/9/2010,0,赠送,Presented
51980,20114,9/9/2010,179,正常,Normal
51981,40278,9/9/2010,0,赠送,Presented
51982,10051,9/9/2010,0,赠送,Presented
51989,10138,9/9/2010,0,赠送,Presented
51990,20293,9/9/2010,0,赠送,Presented
51991,40160,9/9/2010,221,正常,Normal
51998,40103,9/9/2010,10,正常,Normal
51999,20180,9/9/2010,149,正常,Normal
52000,20097,9/9/2010,149,正常,Normal
52001,30021,9/9/2010,-149,退货,returned_goods
52002,30002,9/9/2010,-10,退货,returned_goods
52003,10169,9/9/2010,-149,退货,returned_goods
52004,30100,9/9/2010,0,赠送,Presented
52005,30128,9/9/2010,0,赠送,Presented
52006,10130,9/9/2010,149,正常,Normal
52007,20053,9/9/2010,149,正常,Normal
52028,20196,9/9/2010,79,正常,Normal
52029,30127,9/9/2010,200,正常,Normal
52030,20071,9/9/2010,0,赠送,Presented
52031,30174,9/9/2010,0,赠送,Presented
52032,10057,9/9/2010,0,赠送,Presented
52033,30173,9/9/2010,0,赠送,Presented
52034,30254,9/9/2010,174,正常,Normal
52035,40182,9/9/2010,0,赠送,Presented
52036,40152,9/9/2010,0,赠送,Presented
52037,20194,9/9/2010,60,正常,Normal
52038,10074,9/9/2010,552,正常,Normal
52046,30052,9/9/2010,0,赠送,Presented
52047,20223,9/9/2010,150,正常,Normal
52050,30159,9/9/2010,0,赠送,Presented
52051,10280,9/9/2010,0,赠送,Presented
52052,30174,9/9/2010,150,正常,Normal
52053,30089,9/9/2010,0,赠送,Presented
52054,10250,9/9/2010,25,正常,Normal
52055,40054,9/9/2010,124,正常,Normal
52056,20156,9/9/2010,221,正常,Normal
52057,40061,9/9/2010,0,赠送,Presented
52066,10184,9/9/2010,0,赠送,Presented
52067,20187,9/9/2010,0,赠送,Presented
52068,10070,9/9/2010,45,正常,Normal
52069,10038,9/9/2010,124,正常,Normal
52135,40092,9/10/2010,0,赠送,Presented
52136,20280,9/10/2010,449,正常,Normal
52137,10283,9/10/2010,0,赠送,Presented
52138,20180,9/10/2010,0,赠送,Presented
52139,10278,9/10/2010,149,正常,Normal
52140,10197,9/10/2010,0,赠送,Presented
52141,30112,9/10/2010,0,赠送,Presented
52142,40138,9/10/2010,209,正常,Normal
52143,30283,9/10/2010,0,赠送,Presented
52144,30272,9/10/2010,209,正常,Normal
52145,20165,9/10/2010,124,正常,Normal
52146,30050,9/10/2010,0,赠送,Presented
52147,10224,9/10/2010,100,正常,Normal
52148,20068,9/10/2010,0,赠送,Presented
52149,30270,9/10/2010,0,赠送,Presented
52150,40133,9/10/2010,149,正常,Normal
52161,10068,9/10/2010,0,赠送,Presented
52162,40181,9/10/2010,0,赠送,Presented
52163,10054,9/10/2010,0,赠送,Presented
52164,40071,9/10/2010,149,正常,Normal
52165,40021,9/10/2010,149,正常,Normal
52192,40201,9/11/2010,0,赠送,Presented
52193,30122,9/11/2010,209,正常,Normal
52194,10083,9/11/2010,0,赠送,Presented
52195,40222,9/11/2010,149,正常,Normal
52196,10012,9/11/2010,149,正常,Normal
52197,30039,9/11/2010,179,正常,Normal
52198,20222,9/11/2010,149,正常,Normal
52199,40191,9/11/2010,224,正常,Normal
52200,30040,9/11/2010,119,正常,Normal
52201,30251,9/11/2010,0,赠送,Presented
52202,10199,9/11/2010,239,正常,Normal
52203,20274,9/11/2010,0,赠送,Presented
52204,30281,9/11/2010,80,正常,Normal
52205,30215,9/11/2010,149,正常,Normal
52206,40246,9/11/2010,0,赠送,Presented
52207,40178,9/11/2010,359,正常,Normal
52208,40064,9/11/2010,359,正常,Normal
52209,30285,9/11/2010,0,赠送,Presented
52210,20089,9/11/2010,404,正常,Normal
52211,20177,9/11/2010,269,正常,Normal
52212,30237,9/11/2010,0,赠送,Presented
52213,30247,9/11/2010,269,正常,Normal
52217,20193,9/11/2010,0,赠送,Presented
52218,40150,9/11/2010,221,正常,Normal
52219,30083,9/11/2010,221,正常,Normal
52220,40030,9/11/2010,0,赠送,Presented
52221,40256,9/11/2010,404,正常,Normal
52222,40055,9/11/2010,224,正常,Normal
52223,40063,9/11/2010,0,赠送,Presented
52241,10075,9/11/2010,359,正常,Normal
52242,30048,9/11/2010,0,赠送,Presented
52251,20024,9/11/2010,399,正常,Normal
52252,40255,9/11/2010,399,正常,Normal
52253,20017,9/11/2010,0,赠送,Presented
52270,20021,9/11/2010,0,赠送,Presented
52271,40251,9/11/2010,300,正常,Normal
52279,10012,9/11/2010,339,正常,Normal
52280,30098,9/11/2010,0,赠送,Presented
52281,30114,9/11/2010,119,正常,Normal
52286,20222,9/11/2010,0,赠送,Presented
52287,30064,9/11/2010,260,正常,Normal
52292,20295,9/11/2010,224,正常,Normal
52293,30233,9/11/2010,0,赠送,Presented
52298,20001,9/11/2010,119,正常,Normal
52299,20136,9/11/2010,0,赠送,Presented
52376,20235,9/12/2010,0,赠送,Presented
52377,30140,9/12/2010,149,正常,Normal
52378,10263,9/12/2010,0,赠送,Presented
52379,20095,9/12/2010,119,正常,Normal
52380,30257,9/12/2010,0,赠送,Presented
52381,10107,9/12/2010,119,正常,Normal
52382,20011,9/12/2010,0,赠送,Presented
52383,40100,9/12/2010,0,赠送,Presented
52384,20200,9/12/2010,119,正常,Normal
52385,10024,9/12/2010,239,正常,Normal
52386,10169,9/12/2010,0,赠送,Presented
52387,30075,9/12/2010,351,正常,Normal
52388,30199,9/12/2010,0,赠送,Presented
52389,20132,9/12/2010,149,正常,Normal
52390,10078,9/12/2010,0,赠送,Presented
52391,10262,9/12/2010,150,正常,Normal
52392,20002,9/12/2010,-150,退货,returned_goods
52393,30129,9/12/2010,150,正常,Normal
52399,10053,9/12/2010,0,赠送,Presented
52400,40298,9/12/2010,209,正常,Normal
52401,10176,9/12/2010,0,赠送,Presented
52402,40066,9/12/2010,124,正常,Normal
52403,10053,9/12/2010,0,赠送,Presented
52404,30001,9/12/2010,0,赠送,Presented
52405,40047,9/12/2010,351,正常,Normal
52412,40169,9/12/2010,0,赠送,Presented
52413,40057,9/12/2010,359,正常,Normal
52414,30049,9/12/2010,261,正常,Normal
52415,40279,9/12/2010,0,赠送,Presented
52430,10210,9/13/2010,2,正常,Normal
52431,10164,9/13/2010,149,正常,Normal
52432,20180,9/13/2010,28,正常,Normal
52444,10140,9/13/2010,0,赠送,Presented
52445,40203,9/13/2010,0,赠送,Presented
52446,20084,9/13/2010,269,正常,Normal
52447,40258,9/13/2010,0,赠送,Presented
52448,10048,9/13/2010,0,赠送,Presented
52449,30015,9/13/2010,359,正常,Normal
52470,30227,9/13/2010,0,赠送,Presented
52471,30278,9/13/2010,0,赠送,Presented
52472,30012,9/13/2010,174,正常,Normal
52473,20230,9/13/2010,0,赠送,Presented
52474,10063,9/13/2010,119,正常,Normal
52475,40154,9/13/2010,0,赠送,Presented
52476,30151,9/13/2010,80,正常,Normal
52477,30095,9/13/2010,0,赠送,Presented
52478,30283,9/13/2010,209,正常,Normal
52479,30128,9/13/2010,0,赠送,Presented
52480,30284,9/13/2010,179,正常,Normal
52481,30031,9/13/2010,0,赠送,Presented
52482,30241,9/13/2010,80,正常,Normal
52508,20041,9/14/2010,209,正常,Normal
52509,30209,9/14/2010,0,赠送,Presented
52510,30025,9/14/2010,209,正常,Normal
52524,40190,9/14/2010,149,正常,Normal
52525,40015,9/14/2010,0,赠送,Presented
52526,20084,9/14/2010,100,正常,Normal
52527,30179,9/14/2010,0,赠送,Presented
52557,40132,9/14/2010,0,赠送,Presented
52558,20157,9/14/2010,0,赠送,Presented
52559,30285,9/14/2010,174,正常,Normal
52560,10175,9/14/2010,0,赠送,Presented
52561,10284,9/14/2010,149,正常,Normal
52562,20103,9/14/2010,0,赠送,Presented
52563,10286,9/14/2010,124,正常,Normal
52564,10250,9/14/2010,-100,退货,returned_goods
52565,10245,9/14/2010,100,正常,Normal
52571,30057,9/14/2010,0,赠送,Presented
52572,30129,9/14/2010,269,正常,Normal
52573,40208,9/14/2010,209,正常,Normal
52574,10029,9/14/2010,0,赠送,Presented
52575,30077,9/14/2010,0,赠送,Presented
52576,20244,9/14/2010,209,正常,Normal
52577,40240,9/14/2010,0,赠送,Presented
52584,30158,9/14/2010,0,赠送,Presented
52585,20101,9/14/2010,175,正常,Normal
52586,30074,9/14/2010,175,正常,Normal
52594,30126,9/14/2010,35,正常,Normal
52595,10247,9/14/2010,209,正常,Normal
52601,20062,9/15/2010,351,正常,Normal
52609,40289,9/15/2010,359,正常,Normal
52610,30082,9/15/2010,0,赠送,Presented
52633,10267,9/15/2010,0,赠送,Presented
52634,30293,9/15/2010,80,正常,Normal
52635,20086,9/15/2010,174,正常,Normal
52636,40062,9/15/2010,404,正常,Normal
52637,10066,9/15/2010,0,赠送,Presented
52638,40160,9/15/2010,0,赠送,Presented
52639,20100,9/15/2010,0,赠送,Presented
52640,20292,9/15/2010,124,正常,Normal
52663,20112,9/15/2010,0,赠送,Presented
52664,10010,9/15/2010,0,赠送,Presented
52665,10109,9/15/2010,234,正常,Normal
52723,10022,9/16/2010,0,赠送,Presented
52724,40188,9/16/2010,0,赠送,Presented
52725,30263,9/16/2010,281,正常,Normal
52726,10132,9/16/2010,10,正常,Normal
52727,30098,9/16/2010,0,赠送,Presented
52728,10261,9/16/2010,0,赠送,Presented
52729,20206,9/16/2010,149,正常,Normal
52730,40177,9/16/2010,0,赠送,Presented
52731,40200,9/16/2010,0,赠送,Presented
52732,30234,9/16/2010,399,正常,Normal
52733,40046,9/16/2010,0,赠送,Presented
52734,20114,9/16/2010,0,赠送,Presented
52735,30228,9/16/2010,399,正常,Normal
52736,40123,9/16/2010,0,赠送,Presented
52737,30220,9/16/2010,0,赠送,Presented
52738,10288,9/16/2010,174,正常,Normal
52739,30297,9/16/2010,359,正常,Normal
52763,30074,9/17/2010,174,正常,Normal
52764,30054,9/17/2010,124,正常,Normal
52765,40090,9/17/2010,0,赠送,Presented
52766,10240,9/17/2010,124,正常,Normal
52786,40165,9/17/2010,0,赠送,Presented
52787,30117,9/17/2010,0,赠送,Presented
52788,30251,9/17/2010,124,正常,Normal
52789,10224,9/17/2010,351,正常,Normal
52790,20144,9/17/2010,219,正常,Normal
52791,20090,9/17/2010,0,赠送,Presented
52894,20108,9/18/2010,401,正常,Normal
52895,30043,9/18/2010,0,赠送,Presented
52896,20114,9/18/2010,0,赠送,Presented
52897,40071,9/18/2010,339,正常,Normal
52898,30105,9/18/2010,0,赠送,Presented
52899,40040,9/18/2010,299,正常,Normal
52900,30236,9/18/2010,0,赠送,Presented
52902,10170,9/18/2010,149,正常,Normal
52903,10022,9/18/2010,0,赠送,Presented
52904,10120,9/18/2010,0,赠送,Presented
52905,40074,9/18/2010,149,正常,Normal
52906,20298,9/18/2010,381,正常,Normal
52908,40223,9/18/2010,0,赠送,Presented
52909,20231,9/18/2010,239,正常,Normal
52910,40258,9/18/2010,0,赠送,Presented
52911,20117,9/18/2010,149,正常,Normal
52912,20295,9/18/2010,0,赠送,Presented
52913,10146,9/18/2010,179,正常,Normal
52914,10242,9/18/2010,0,赠送,Presented
52915,30012,9/18/2010,0,赠送,Presented
52916,40228,9/18/2010,209,正常,Normal
52917,30239,9/18/2010,0,赠送,Presented
52922,40009,9/18/2010,-209,退货,returned_goods
52923,30152,9/18/2010,263,正常,Normal
52935,40188,9/19/2010,199,正常,Normal
52936,40002,9/19/2010,149,正常,Normal
52940,30073,9/19/2010,0,赠送,Presented
52941,40024,9/19/2010,359,正常,Normal
52942,10081,9/19/2010,0,赠送,Presented
52943,10141,9/19/2010,0,赠送,Presented
52944,30168,9/19/2010,60,正常,Normal
52951,10129,9/19/2010,-80,退货,returned_goods
52952,20071,9/19/2010,99,正常,Normal
52960,40152,9/19/2010,0,赠送,Presented
52961,30120,9/19/2010,0,赠送,Presented
52962,10068,9/19/2010,149,正常,Normal
52965,40055,9/19/2010,0,赠送,Presented
52966,30062,9/19/2010,339,正常,Normal
52967,10154,9/19/2010,0,赠送,Presented
53033,40083,9/20/2010,0,赠送,Presented
53034,10089,9/20/2010,139,正常,Normal
53035,40075,9/20/2010,0,赠送,Presented
53036,40111,9/20/2010,80,正常,Normal
53037,10209,9/20/2010,-359,退货,returned_goods
53038,40275,9/20/2010,359,正常,Normal
53039,10047,9/20/2010,-269,退货,returned_goods
53040,30120,9/20/2010,269,正常,Normal
53041,10182,9/20/2010,0,赠送,Presented
53042,10291,9/20/2010,0,赠送,Presented
53043,40280,9/20/2010,221,正常,Normal
53088,20293,9/21/2010,0,赠送,Presented
53089,20179,9/21/2010,239,正常,Normal
53090,10283,9/21/2010,0,赠送,Presented
53091,30223,9/21/2010,239,正常,Normal
53092,10153,9/21/2010,0,赠送,Presented
53093,10141,9/21/2010,0,赠送,Presented
53094,20173,9/21/2010,299,正常,Normal
53095,40034,9/21/2010,0,赠送,Presented
53096,20269,9/21/2010,148,正常,Normal
53097,20042,9/21/2010,339,正常,Normal
53098,30205,9/21/2010,0,赠送,Presented
53099,10249,9/21/2010,221,正常,Normal
53176,40205,9/22/2010,99,正常,Normal
53177,30285,9/22/2010,0,赠送,Presented
53178,30295,9/22/2010,99,正常,Normal
53179,20087,9/22/2010,0,赠送,Presented
53180,20134,9/22/2010,99,正常,Normal
53181,10044,9/22/2010,180,正常,Normal
53182,30067,9/22/2010,180,正常,Normal
53183,10262,9/22/2010,180,正常,Normal
53184,20206,9/22/2010,0,赠送,Presented
53185,40078,9/22/2010,99,正常,Normal
53188,30005,9/22/2010,449,正常,Normal
53189,10169,9/22/2010,0,赠送,Presented
53190,40278,9/22/2010,0,赠送,Presented
53199,20160,9/22/2010,0,赠送,Presented
53200,10007,9/22/2010,180,正常,Normal
53201,30221,9/22/2010,0,赠送,Presented
53202,10233,9/22/2010,99,正常,Normal
53236,20210,9/22/2010,99,正常,Normal
53237,40166,9/22/2010,180,正常,Normal
53238,10223,9/22/2010,0,赠送,Presented
53239,10008,9/22/2010,180,正常,Normal
53240,40229,9/22/2010,99,正常,Normal
53241,20085,9/22/2010,0,赠送,Presented
53242,20204,9/22/2010,180,正常,Normal
53243,40238,9/22/2010,180,正常,Normal
53244,30126,9/22/2010,0,赠送,Presented
53245,40262,9/22/2010,180,正常,Normal
53273,40158,9/22/2010,99,正常,Normal
53274,10190,9/22/2010,0,赠送,Presented
53275,10229,9/22/2010,-99,退货,returned_goods
53276,10156,9/22/2010,99,正常,Normal
53285,10275,9/22/2010,-99,退货,returned_goods
53286,30157,9/22/2010,99,正常,Normal
53295,30058,9/22/2010,180,正常,Normal
53296,40141,9/22/2010,180,正常,Normal
53394,40013,9/23/2010,0,赠送,Presented
53395,10225,9/23/2010,99,正常,Normal
53396,20288,9/23/2010,99,正常,Normal
53397,40198,9/23/2010,99,正常,Normal
53398,10182,9/23/2010,180,正常,Normal
53399,10294,9/23/2010,0,赠送,Presented
53400,40073,9/23/2010,180,正常,Normal
53401,30209,9/23/2010,0,赠送,Presented
53402,30139,9/23/2010,99,正常,Normal
53405,40200,9/23/2010,0,赠送,Presented
53406,40273,9/23/2010,99,正常,Normal
53407,20112,9/23/2010,180,正常,Normal
53408,20082,9/23/2010,0,赠送,Presented
53409,10160,9/23/2010,180,正常,Normal
53410,30263,9/23/2010,0,赠送,Presented
53411,10296,9/23/2010,0,赠送,Presented
53412,30277,9/23/2010,99,正常,Normal
53413,20253,9/23/2010,300,正常,Normal
53414,30003,9/23/2010,0,赠送,Presented
53415,30032,9/23/2010,180,正常,Normal
53416,20023,9/23/2010,0,赠送,Presented
53417,20188,9/23/2010,180,正常,Normal
53418,20062,9/23/2010,0,赠送,Presented
53419,30193,9/23/2010,180,正常,Normal
53422,40208,9/23/2010,0,赠送,Presented
53423,20151,9/23/2010,99,正常,Normal
53424,30127,9/23/2010,0,赠送,Presented
53425,10194,9/23/2010,99,正常,Normal
53426,30191,9/23/2010,0,赠送,Presented
53427,20044,9/23/2010,180,正常,Normal
53446,30077,9/23/2010,0,赠送,Presented
53447,40240,9/23/2010,180,正常,Normal
53448,10021,9/23/2010,0,赠送,Presented
53449,40176,9/23/2010,180,正常,Normal
53450,20279,9/23/2010,-180,退货,returned_goods
53451,40299,9/23/2010,180,正常,Normal
53452,40043,9/23/2010,180,正常,Normal
53453,10149,9/23/2010,0,赠送,Presented
53514,10130,9/24/2010,0,赠送,Presented
53515,20126,9/24/2010,180,正常,Normal
53516,10092,9/24/2010,0,赠送,Presented
53517,40019,9/24/2010,99,正常,Normal
53518,30228,9/24/2010,0,赠送,Presented
53519,30280,9/24/2010,180,正常,Normal
53520,30212,9/24/2010,180,正常,Normal
53521,30255,9/24/2010,180,正常,Normal
53522,30017,9/24/2010,0,赠送,Presented
53523,30117,9/24/2010,180,正常,Normal
53524,30190,9/24/2010,0,赠送,Presented
53525,30208,9/24/2010,180,正常,Normal
53526,10149,9/24/2010,180,正常,Normal
53527,30050,9/24/2010,180,正常,Normal
53528,20039,9/24/2010,180,正常,Normal
53529,20228,9/24/2010,0,赠送,Presented
53530,30148,9/24/2010,0,赠送,Presented
53531,20053,9/24/2010,99,正常,Normal
53532,30011,9/24/2010,180,正常,Normal
53533,10069,9/24/2010,0,赠送,Presented
53534,20241,9/24/2010,180,正常,Normal
53535,40034,9/24/2010,0,赠送,Presented
53536,40249,9/24/2010,99,正常,Normal
53537,30020,9/24/2010,99,正常,Normal
53538,40221,9/24/2010,0,赠送,Presented
53539,10296,9/24/2010,0,赠送,Presented
53540,40044,9/24/2010,99,正常,Normal
53541,20293,9/24/2010,10,正常,Normal
53542,30034,9/24/2010,0,赠送,Presented
53543,10079,9/24/2010,99,正常,Normal
53544,10091,9/24/2010,180,正常,Normal
53545,20128,9/24/2010,180,正常,Normal
53546,10222,9/24/2010,0,赠送,Presented
53547,10126,9/24/2010,99,正常,Normal
53548,10184,9/24/2010,0,赠送,Presented
53551,30269,9/24/2010,0,赠送,Presented
53552,10187,9/24/2010,149,正常,Normal
53553,20244,9/24/2010,50,正常,Normal
53554,30111,9/24/2010,180,正常,Normal
53555,20066,9/24/2010,0,赠送,Presented
53556,10149,9/24/2010,99,正常,Normal
53557,30163,9/24/2010,99,正常,Normal
53558,40056,9/24/2010,99,正常,Normal
53559,20115,9/24/2010,99,正常,Normal
53560,30119,9/24/2010,0,赠送,Presented
53561,20093,9/24/2010,99,正常,Normal
53562,10117,9/24/2010,99,正常,Normal
53563,10062,9/24/2010,0,赠送,Presented
53564,30121,9/24/2010,99,正常,Normal
53565,30074,9/24/2010,180,正常,Normal
53566,20003,9/24/2010,0,赠送,Presented
53569,20125,9/24/2010,99,正常,Normal
53570,40204,9/24/2010,0,赠送,Presented
53571,10274,9/24/2010,150,正常,Normal
53572,10255,9/24/2010,50,正常,Normal
53573,30202,9/24/2010,-239,退货,returned_goods
53574,30074,9/24/2010,59,正常,Normal
53575,10297,9/24/2010,180,正常,Normal
